Week Num,Location,Set,Bottle,Date,Time,Sample Type,F (mg/L),CL (mg/L),NO2 (mg/L),NO3 (mg/L),SO4 (mg/L),SIO2 (mg/L),NH3 (mg/L),SRP (mg/L),TP (mg/L),TKN (mg/L),SS (mg/L),NPOC (mg/L),TN (mg/L),COND (mჾ)
35,MBG,RG,6,05/18/24,2000,SAMPLE,0.2,30.7,0.07,4.76,43.9,6.3761,-0.0084,0.1036,0.1937,0.977,34.18,-9,-9,-9
35,MBG,RG,7,05/19/24,2000,SAMPLE,0.22,28.3,0.08,4.75,43.7,6.4184,0.0279,0.096,0.1808,0.893,35.84,-9,-9,-9
35,MBG,RG,8,05/20/24,2000,SAMPLE,0.2,28.8,0.09,4.78,41.4,6.3806,-0.0155,0.0775,0.1867,0.938,40.31,-9,-9,-9
35,MBG,RG,9,05/21/24,2000,SAMPLE,0.2,29.9,0.08,4.33,41.5,5.4564,0.0441,0.0553,0.169,1.121,37.34,-9,-9,-9
35,MBG,RG,10,05/22/24,2000,SAMPLE,0.2,29.6,0.09,4.14,43.1,5.0282,0.0844,0.0429,0.2275,1.292,99.86,-9,-9,-9
35,MBG,RG,11,05/23/24,2000,SAMPLE,0.2,32.5,0.04,4.12,44.2,4.4389,0.1095,0.0156,0.1772,1.252,58.54,-9,-9,-9
35,MBG,RG,12,05/24/24,2000,SAMPLE,0.2,32.2,0.03,3.72,45.1,2.781,0.1364,0.0028,0.0981,1.448,32.67,-9,-9,-9
35,MBG,RG,13,05/25/24,2000,SAMPLE,0.19,38.8,0.03,3.47,49.3,1.7111,0.1246,0.0052,0.0991,1.115,32.11,-9,-9,-9
35,MBG,RG,14,05/26/24,2000,SAMPLE,0.2,33.6,0.03,2.97,46.9,1.8919,0.0556,0.0049,0.1041,0.974,35.48,-9,-9,-9
35,MBG,RG,15,05/27/24,2000,SAMPLE,0.24,33.2,0.05,3.68,49.8,4.3407,0.1847,0.0524,0.1599,1.197,49.32,-9,-9,-9
35,MBG,RG,24,05/28/24,1230,BOTH,0.23,28.9,0.09,5.9,41.6,5.4325,0.3136,0.0626,0.2584,2.448,113.14,-9,-9,-9
36,MBG,RW,1,05/28/24,2000,SAMPLE,0.27,30.5,0.15,6.01,43.9,4.9903,0.3278,0.0818,0.223,2.21,58.96,12.08,-9,-9
36,MBG,RW,4,05/29/24,2000,SAMPLE,0.26,31.2,0.12,5.04,44.4,4.4777,0.1496,0.0574,0.2388,2.055,83.85,10.89,-9,-9
36,MBG,RW,7,05/30/24,2000,SAMPLE,0.27,31.5,0.14,7.24,46.2,6.2677,0.1565,0.0749,0.2878,2.244,114.13,11.68,-9,-9
36,MBG,RW,10,05/31/24,2000,SAMPLE,0.25,27.7,0.1,6.75,40,6.5383,0.1172,0.0879,0.2807,2.472,96.35,12.3,-9,-9
36,MBG,RW,13,06/01/24,2000,SAMPLE,0.25,27.1,0.13,8.35,41.3,6.8777,0.1704,0.0959,0.3019,2.086,92.23,11.46,-9,-9
36,MBG,RW,16,06/02/24,2000,SAMPLE,0.24,27.9,0.1,7.68,43,7.1318,0.104,0.0972,0.2789,1.85,72.71,12.28,-9,-9
36,MBG,RW,24,06/03/24,1248,BOTH,0.25,28.9,0.1,7.71,43.7,7.4488,0.1012,0.0957,0.2598,1.904,65.86,12.22,-9,-9
37,MBG,RC,2,06/04/24,0400,SAMPLE,0.26,30,0.16,8.1,46,8.1474,0.017,0.1047,0.2805,1.363,63.45,10.94,-9,-9
37,MBG,RC,4,06/04/24,2000,SAMPLE,0.26,30.4,0.14,8.72,46.7,8.1432,0.0306,0.0995,0.2627,1.399,58.14,10.37,-9,-9
37,MBG,RC,7,06/05/24,2000,SAMPLE,0.27,31.4,0.09,8.46,48.7,7.8373,0.0358,0.0842,0.2338,1.408,51.55,10.45,-9,-9
37,MBG,RC,10,06/06/24,2000,SAMPLE,0.27,33.1,0.04,7.75,50.5,7.7657,0.0392,0.0751,0.227,1.262,49.73,10.53,-9,-9
37,MBG,RC,13,06/07/24,2000,SAMPLE,0.28,31.9,0.04,8.13,48.2,8.1028,0.048,0.0831,0.2641,1.567,65.78,10.28,-9,-9
37,MBG,RC,16,06/08/24,2000,SAMPLE,0.29,38.4,0.02,8.44,50.8,7.9199,0.0397,0.0779,0.2507,1.479,52.29,10.13,-9,-9
37,MBG,RC,19,06/09/24,2000,SAMPLE,0.29,39.3,0.01,7.7,51.3,7.6118,0.0252,0.0705,0.2342,1.479,51.77,10.82,-9,-9
37,MBG,RC,24,06/10/24,1230,BOTH,0.29,40.5,0.02,7.9,55.2,7.4226,0.0328,0.0682,0.2177,1.588,49.1,8.646,-9,-9
38,MBG,RD,2,06/11/24,0400,SAMPLE,0.39,39.7,0.06,9.15,58.4,6.7533,0.0616,0.0731,0.1922,1.031,44.68,6.996,-9,-9
38,MBG,RD,4,06/11/24,2000,SAMPLE,0.4,40.5,0.05,9.97,58.9,6.8631,0.0823,0.0691,0.1762,1.019,30.59,6.555,-9,-9
38,MBG,RD,7,06/12/24,2000,SAMPLE,0.4,40.1,0.04,10.22,59.5,6.158,0.1056,0.046,0.1405,1.03,30.03,6.618,-9,-9
38,MBG,RD,10,06/13/24,2000,SAMPLE,0.4,40.8,0.04,8.99,62.2,4.4428,0.181,0.0014,0.1508,1.451,41.9,6.137,-9,-9
38,MBG,RD,13,06/14/24,2000,SAMPLE,0.41,41.2,0.02,8.68,61.4,3.919,0.1804,-0.0007,0.1432,1.632,28.54,6.375,-9,-9
38,MBG,RD,16,06/15/24,2000,SAMPLE,0.4,40.2,0.02,8.09,60.4,2.6822,0.0778,-0.0018,0.1191,1.472,33,6.206,-9,-9
38,MBG,RD,19,06/16/24,2000,SAMPLE,0.4,39.7,0.02,7.51,59.9,1.2952,0.0178,-0.0033,0.1188,1.652,37.06,6.155,-9,-9
38,MBG,RD,24,06/17/24,1230,BOTH,0.38,40.2,0.03,7.18,60,1.4769,0.0205,0.0016,0.1428,1.672,69.05,6.127,-9,-9
39,MBG,RK,1,06/17/24,2000,SAMPLE,0.25,29,0.19,5.3,48,1.7802,0.1053,0.0233,0.1147,0.948,33.55,6.19,-9,-9
39,MBG,RK,4,06/18/24,2000,SAMPLE,0.27,29.6,0.13,5.3,48.9,3.0757,0.2327,0.0403,0.1194,0.999,21.72,7.018,-9,-9
39,MBG,RK,7,06/19/24,2000,SAMPLE,0.27,29.7,0.1,5.5,48.4,3.4799,0.1423,0.0343,0.1211,1.224,35.83,6.513,-9,-9
39,MBG,RK,10,06/20/24,2000,SAMPLE,0.27,29.4,0.03,4.95,47.2,3.5188,0.3572,0.0228,0.1191,1.34,21.18,6.725,-9,-9
39,MBG,RK,13,06/21/24,2000,SAMPLE,0.28,29.9,0.02,4.26,48.7,3.8154,0.1892,0.0081,0.0974,1.405,20.97,6.695,-9,-9
39,MBG,RK,16,06/22/24,2000,SAMPLE,0.28,31,0,3.95,49.9,3.757,0.1696,0.0039,0.1505,1.305,36.51,6.871,-9,-9
39,MBG,RK,19,06/23/24,2000,SAMPLE,0.28,31.1,0,3.84,49.5,4.0183,0.0646,-0.0006,0.1352,1.182,35.1,6.855,-9,-9
39,MBG,RK,24,06/24/24,1300,BOTH,0.29,31.7,0,3.81,49.9,3.9589,0.0736,0.0001,0.1265,1.919,52.17,6.773,-9,-9
41,MBG,RH,1,06/24/24,2000,SAMPLE,0.22,30.6,0.26,3.91,50.8,3.7532,0.0528,0.0367,0.0979,1.116,16.82,-9,-9,-9
41,MBG,RH,2,06/25/24,2000,SAMPLE,0.22,30.9,0,3.53,51.4,4.0116,0.0472,0.0451,0.1651,1.182,62.37,-9,-9,-9
41,MBG,RH,3,06/26/24,2000,SAMPLE,0.22,27,0.27,4.56,45.3,3.3891,0.0494,0.0702,0.2811,1.57,119.27,-9,-9,-9
41,MBG,RH,4,06/27/24,2000,SAMPLE,0.22,24.1,0.44,9.86,39,5.728,0.0073,0.0762,0.2976,1.996,129.48,-9,-9,-9
41,MBG,RH,5,06/28/24,2000,SAMPLE,0.22,21.6,0.66,11.71,35.7,6.1006,0.0145,0.0648,0.2433,1.913,82.75,-9,-9,-9
41,MBG,RH,6,06/29/24,2000,SAMPLE,0.22,22.8,0.39,10.16,38.9,6.042,0.0148,0.0585,0.2111,1.782,77.99,-9,-9,-9
41,MBG,RH,7,06/30/24,2000,SAMPLE,0.33,28.9,0.14,6.29,46.6,5.6964,0.0194,0.0497,0.1901,1.362,49.17,-9,-9,-9
41,MBG,RH,8,07/01/24,2000,SAMPLE,0.23,22.5,0.47,9.16,39.6,6.0326,0.0261,0.067,0.2452,1.772,71.03,-9,-9,-9
41,MBG,RH,9,07/02/24,2000,SAMPLE,0.25,25.4,0.19,8.74,44.8,5.63,0.0336,0.0488,0.1803,1.635,46.5,-9,-9,-9
41,MBG,RH,10,07/03/24,2000,SAMPLE,0.26,28.4,0.11,7.79,50.5,5.33,0.0747,0.0513,0.1744,1.483,37.77,-9,-9,-9
41,MBG,RH,11,07/04/24,2000,SAMPLE,0.29,30.3,0.08,7.66,53.6,5.644,0.1309,0.0486,0.2131,1.794,51.3,-9,-9,-9
41,MBG,RH,12,07/05/24,2000,SAMPLE,0.28,32.2,0,7.1,56.7,5.3199,0.0793,0.0494,0.1911,1.602,37.09,-9,-9,-9
41,MBG,RH,13,07/06/24,2000,SAMPLE,0.29,33.4,0,6.49,58.3,5.2971,0.0396,0.0333,0.171,1.584,29.99,-9,-9,-9
41,MBG,RH,14,07/07/24,2000,SAMPLE,0.3,35.4,0,6.04,61.5,4.904,0.0151,0.0033,0.1726,1.744,34.48,-9,-9,-9
41,MBG,RH,24,07/08/24,1300,BOTH,0.21,43.9,0,5.08,63.5,4.2352,0.0391,0.0013,0.1904,2.088,30.41,-9,-9,-9
42,MBG,RL,1,07/08/24,2000,SAMPLE,0.3,46.4,0.33,5.08,64.5,3.9001,0.195,0.0316,0.1496,1.646,38.46,6.368,-9,-9
42,MBG,RL,4,07/09/24,2000,SAMPLE,0.31,46.7,0.14,4.83,64.4,3.9653,0.785,0.0516,0.2221,2.412,38.55,6.865,-9,-9
42,MBG,RL,7,07/10/24,2000,SAMPLE,0.28,34.3,0.15,6.24,48.7,5.3094,0.2332,0.0445,0.1841,1.706,56.73,7.168,-9,-9
42,MBG,RL,10,07/11/24,2000,SAMPLE,0.29,31.6,0.16,7.86,44.6,5.6805,0.1153,0.054,0.1905,1.588,55.27,8.03,-9,-9
42,MBG,RL,12,07/12/24,1200,SAMPLE,0.3,37.6,0.12,5.23,56.9,4.0653,0.1598,0.0509,0.1974,1.662,66.62,7.224,-9,-9
42,MBG,RL,16,07/13/24,2000,SAMPLE,0.3,36.1,0.05,6.42,57.4,4.4093,0.0418,0.043,0.1919,1.535,38.28,7.075,-9,-9
42,MBG,RL,19,07/14/24,2000,SAMPLE,0.28,30.9,0.05,7.41,48.5,5.5995,0.0101,0.0633,0.2239,1.6,47.95,7.222,-9,-9
42,MBG,RL,24,07/15/24,1300,BOTH,0.29,31.4,0.06,7.69,47.4,5.9626,0.0229,0.0669,0.2216,1.508,49.93,7.126,-9,-9
43,MBG,RP,1,07/15/24,2000,SAMPLE,0.29,29.9,0.13,7.26,45.3,6.2538,0.0561,0.078,0.2322,1.43,54.04,6.75,-9,-9
43,MBG,RP,4,07/16/24,2000,SAMPLE,0.28,29.7,0.09,5.61,42.7,6.9452,0.105,0.0805,0.2317,1.451,52.01,7.387,-9,-9
43,MBG,RP,7,07/17/24,2000,SAMPLE,0.27,25.2,0.08,6.96,37.9,7.3689,0.1136,0.0706,0.2079,1.553,43.4,7.467,-9,-9
43,MBG,RP,10,07/18/24,2000,SAMPLE,0.29,25.6,0.06,7.66,38.5,7.4653,0.1949,0.0508,0.2055,1.782,38.18,7.958,-9,-9
43,MBG,RP,13,07/19/24,2000,SAMPLE,0.28,27.4,0.05,7.77,40.2,7.3743,0.1493,0.037,0.1833,1.879,38.73,8.048,-9,-9
43,MBG,RP,16,07/20/24,2000,SAMPLE,0.28,26.5,0.05,7.99,38,7.4166,0.0971,0.0292,0.2179,1.987,29.91,8.559,-9,-9
43,MBG,RP,19,07/21/24,2000,SAMPLE,0.3,27.6,0.05,7.46,39.5,7.3495,0.0633,0.0203,0.1645,1.837,27.27,8.833,-9,-9
43,MBG,RP,24,07/22/24,1255,BOTH,0.28,28.7,0.05,7.46,40.8,7.3105,0.0578,0.0255,0.1511,2.222,30.69,8.45,-9,-9
44,MBG,RT,1,07/22/24,2000,SAMPLE,0.21,28.5,0.23,7.16,39.8,6.6747,0.0788,0.0491,0.1374,1.611,21.12,8.189,-9,-9
44,MBG,RT,4,07/23/24,2000,SAMPLE,0.24,27.9,0.11,6.79,38.5,6.6924,0.1234,0.0358,0.1229,1.605,18.75,7.878,-9,-9
44,MBG,RT,7,07/24/24,2000,SAMPLE,0.24,27.4,0.08,6.43,38.3,6.5882,0.1415,0.0225,0.1348,1.876,22.68,8.058,-9,-9
44,MBG,RT,10,07/25/24,2000,SAMPLE,0.25,27.5,0.05,5.93,38.2,5.9142,0.2681,0.0093,0.1354,1.822,31.78,8.448,-9,-9
44,MBG,RT,13,07/26/24,2000,SAMPLE,0.25,26.8,0.05,5.65,38.5,5.9393,0.1289,0.0024,0.1229,1.636,34.53,7.828,-9,-9
44,MBG,RT,16,07/27/24,2000,SAMPLE,0.25,26.5,0.05,5.31,36.9,5.7368,0.1283,-0.0015,0.1233,1.712,27.91,7.836,-9,-9
44,MBG,RT,19,07/28/24,2000,SAMPLE,0.25,26.5,0.04,4.87,37,6.0143,0.0722,-0.0019,0.1103,1.846,18.67,8.108,-9,-9
44,MBG,RT,24,07/29/24,1300,BOTH,0.25,27,0.04,4.71,37.7,6.2938,0.0283,-0.0025,0.1205,1.935,21.15,8.112,-9,-9
45,MBG,RN,1,07/29/24,2000,SAMPLE,0.24,24.9,0.37,4.67,36,5.9775,0.1006,0.0359,0.1345,1.33,22.17,7.546,4.644,-9
45,MBG,RN,4,07/30/24,2000,SAMPLE,0.26,27.3,0.17,4.54,40.3,6.209,0.2034,0.022,0.1099,1.269,14.9,7.988,4.219,-9
45,MBG,RN,7,07/31/24,2000,SAMPLE,0.3,27.1,0.08,3.95,39,5.855,0.3009,0.012,0.0912,1.476,17.32,7.734,3.78,-9
45,MBG,RN,10,08/01/24,2000,SAMPLE,0.3,26.9,0.09,3.43,38.2,5.9097,0.2565,0.0174,0.1024,1.458,11.72,7.853,3.4,-9
45,MBG,RN,13,08/02/24,2000,SAMPLE,0.23,26.2,0.1,2.92,36.6,6.1862,0.297,0.0169,0.1218,1.443,15.96,8.39,3.248,-9
45,MBG,RN,16,08/03/24,2000,SAMPLE,0.24,29.2,0.09,3.02,40,5.713,0.1047,0.0028,0.1061,1.282,18.69,8.127,2.918,-9
45,MBG,RN,19,08/04/24,2000,SAMPLE,0.33,32.8,0.06,2.54,65.4,4.7873,0.0134,-0.0011,0.1187,1.515,30.03,8.425,2.607,-9
45,MBG,RN,24,08/05/24,1254,BOTH,0.35,32.4,0.07,2.36,42.2,4.6873,0.0324,0.0013,0.145,1.673,28.29,8.073,2.444,-9
46,MBG,RI,1,08/05/24,2000,SAMPLE,0.28,31.6,0.3,2.15,40.2,4.1323,0.1445,0.0174,0.1225,-9,20.21,7.588,2.618,-9
46,MBG,RI,3,08/06/24,1200,SAMPLE,0.29,33,0.88,2.33,40.9,3.7775,0.0375,0.1121,0.3083,1.456,57.05,8.121,3.123,-9
46,MBG,RI,6,08/07/24,1200,SAMPLE,0.29,34.1,0.67,2.07,41.8,3.071,0.1003,0.1224,0.3007,1.31,74.21,7.971,2.829,-9
46,MBG,RI,8,08/08/24,0400,SAMPLE,0.3,34.4,0.11,1.6,42.7,2.7031,0.1844,0.027,0.17,1.412,46.59,8.039,2.065,-9
46,MBG,RI,13,08/09/24,2000,SAMPLE,0.3,36.2,0.09,1.84,44.5,3.1762,0.1282,0.0059,0.133,1.476,24.73,8.284,2.276,-9
46,MBG,RI,16,08/10/24,2000,SAMPLE,0.31,37.1,0.08,1.32,48,2.4516,0.0814,-0.001,0.1453,1.583,44.43,7.862,1.769,-9
46,MBG,RI,19,08/11/24,2000,SAMPLE,0.33,40.9,0.08,1.18,53.5,2.8231,0.006,-0.0012,0.1527,1.71,48.83,7.785,1.58,-9
46,MBG,RI,24,08/12/24,1317,BOTH,0.3,43.3,0.07,1.06,52.7,2.921,0.0041,0.0031,0.14,1.84,42.35,7.526,1.543,-9
47,MBG,RJ,1,08/12/24,2000,SAMPLE,0.27,42.2,0.24,1.26,53.3,3.1639,0.2897,0.0347,0.1651,1.33,39.95,7.681,1.845,-9
47,MBG,RJ,4,08/13/24,2000,SAMPLE,0.27,43.7,0.12,1.1,55,2.9247,0.1772,0.0067,0.1213,1.355,29.65,7.695,2.083,-9
47,MBG,RJ,7,08/14/24,2000,SAMPLE,0.27,42.3,0.11,1.17,58.3,3.0301,0.1936,0.0097,0.1312,1.191,33.57,7.561,1.773,-9
47,MBG,RJ,10,08/15/24,2000,SAMPLE,0.28,42,0.06,0.76,53.2,2.6532,0.2738,0.0044,0.1268,1.458,24.97,7.727,1.733,-9
47,MBG,RJ,13,08/16/24,2000,SAMPLE,0.3,41.8,0.05,0.68,53.7,2.4418,0.1648,-0.0015,0.1544,1.504,36.52,7.785,1.569,-9
47,MBG,RJ,16,08/17/24,2000,SAMPLE,0.32,41.4,0.04,0.62,53.2,2.4362,0.0718,-0.0029,0.1342,1.449,28.41,7.894,1.396,-9
47,MBG,RJ,19,08/18/24,2000,SAMPLE,0.33,41.8,0.04,0.62,53.5,2.7549,0.0208,-0.0026,0.1291,1.396,29.81,7.93,1.213,-9
47,MBG,RJ,24,08/19/24,1250,BOTH,0.32,42.4,0.04,0.54,53.9,3.1642,0.0139,0.0028,0.146,1.613,37.27,7.67,1.195,-9
48,MBG,RD,1,08/19/24,2000,SAMPLE,0.31,39,0.1,0.5,48.7,3.2298,0.2269,0.0183,0.1367,1.412,29.28,7.173,1.433,-9
48,MBG,RD,4,08/20/24,2000,SAMPLE,0.34,45.3,0.05,0.36,55.4,3.6755,0.2168,0.0024,0.1412,1.663,36.28,7.485,1.322,-9
48,MBG,RD,7,08/21/24,2000,SAMPLE,0.35,44.8,0.05,0.18,55.5,3.7327,0.2207,0.0022,0.1334,1.635,30.34,7.604,1.067,-9
48,MBG,RD,10,08/22/24,2000,SAMPLE,0.36,48,0.03,0,59.3,3.7438,0.1567,-0.0009,0.1341,2.122,26,7.829,0.835,-9
48,MBG,RD,13,08/23/24,2000,SAMPLE,0.38,50.2,0.02,0,60.5,3.7118,0.1287,-0.0015,0.1278,1.877,17.42,7.893,0.7839,-9
48,MBG,RD,16,08/24/24,2000,SAMPLE,0.38,51,0,0,61.3,3.6083,0.0402,-0.0019,0.1374,1.631,20.09,7.997,0.6426,-9
48,MBG,RD,19,08/25/24,2000,SAMPLE,0.38,51.4,0,0,61.2,3.3896,0.0104,-0.002,0.1607,1.718,34.18,7.954,0.5922,-9
48,MBG,RD,24,08/26/24,1200,BOTH,0.35,52.9,0,0,62.6,3.405,0.0205,0.0037,0.1265,1.724,17.56,7.782,0.6779,-9
49,MBG,RA,1,08/26/24,2000,SAMPLE,0.36,52.5,0.27,0,60.8,3.5126,0.2358,0.051,0.1621,1.261,20.11,7.432,1.082,-9
49,MBG,RA,4,08/27/24,2000,SAMPLE,0.36,50.8,0.16,0.02,58.9,3.5198,0.2722,0.0568,0.1769,1.299,26.8,7.859,1.159,-9
49,MBG,RA,7,08/28/24,2000,SAMPLE,0.36,52.9,0.06,0,60.9,3.54,0.3451,0.0524,0.1757,1.419,20.5,7.729,1.077,-9
49,MBG,RA,10,08/29/24,2000,SAMPLE,0.37,54.7,0.07,0.06,63.4,3.7909,0.2124,0.0618,0.1818,1.312,25.66,7.544,1.036,-9
49,MBG,RA,13,08/30/24,2000,SAMPLE,0.39,56.1,0,0,66.4,3.1488,0.2723,0.0343,0.1755,1.523,27.93,7.678,0.9293,-9
49,MBG,RA,16,08/31/24,2000,SAMPLE,0.39,57.3,0,0,68.7,3.0404,0.1412,0.0208,0.1804,1.441,34.91,7.282,0.8067,-9
49,MBG,RA,19,09/01/24,2000,SAMPLE,0.4,58,0,0,70,2.9015,0.0996,0.0132,0.1675,1.36,33.55,7.336,0.8139,-9
49,MBG,RA,21,09/02/24,1200,SAMPLE,0.41,59.1,0,0,71.6,2.6618,0.0189,0.0075,0.1506,1.177,27.87,7.664,0.6797,-9
49,MBG,RA,24,09/03/24,1220,BOTH,0.42,60.9,0,0,75,2.5295,0.0125,0.0126,0.1361,1.251,24.79,7.17,0.6428,-9
50,MBG,RM,1,09/03/24,2000,SAMPLE,0.38,62.2,0.08,0.05,74.2,2.7269,0.2271,0.052,0.2027,1.402,38.01,7.249,0.9419,-9
50,MBG,RM,4,09/04/24,2000,SAMPLE,0.38,62.3,0.02,0.01,74.3,2.5282,0.1385,0.0241,0.1646,1.257,43.58,7.095,0.7779,-9
50,MBG,RM,7,09/05/24,2000,SAMPLE,0.41,63.9,0,0,76.8,2.1924,0.0973,0.0105,0.1318,1.272,22.91,7.43,0.6802,-9
50,MBG,RM,10,09/06/24,2000,SAMPLE,0.42,63.8,0,0,75.9,2.1615,0.0856,0.0101,0.1414,1.202,22.95,7.358,0.792,-9
50,MBG,RM,11,09/07/24,0400,SAMPLE,0.43,64,0,0,76.2,2.1611,0.1009,0.0107,0.1372,1.221,26.02,7.556,0.7153,-9
50,MBG,RM,16,09/08/24,2000,SAMPLE,0.45,65.2,0,0,78.3,1.8972,0.0018,0.0037,0.1355,1.285,25.92,7.833,0.656,-9
50,MBG,RM,24,09/09/24,1220,BOTH,0.41,66.7,0,0,81,1.7748,0.0088,0.0082,0.1313,1.283,30.26,7.345,0.6218,-9
51,MBG,RN,1,09/09/24,2000,SAMPLE,0.4,63.8,0.06,0.03,78.3,1.7142,0.1649,0.0341,0.152,1.215,43.79,7.265,0.825,-9
51,MBG,RN,4,09/10/24,2000,SAMPLE,0.34,64.2,0.03,0,79.1,1.4618,0.1167,0.0161,0.1217,1.129,17.65,7.286,0.7215,-9
51,MBG,RN,7,09/11/24,2000,SAMPLE,0.34,64.9,0.03,0.02,79.7,1.3879,0.1101,0.0224,0.1239,1.085,19.19,7.44,0.735,-9
51,MBG,RN,10,09/12/24,2000,SAMPLE,0.35,64.7,0,0.02,81.1,1.2928,0.0681,0.0146,0.1279,1.05,24.33,7.386,0.6873,-9
51,MBG,RN,13,09/13/24,2000,SAMPLE,0.35,64.8,0,0,80.1,1.243,0.0448,0.0138,0.1375,1.199,26.35,7.436,0.664,-9
51,MBG,RN,16,09/14/24,2000,SAMPLE,0.38,65.2,0,0.02,80.1,1.4058,0.0072,0.0115,0.1438,1.096,27.14,7.425,0.6431,-9
51,MBG,RN,19,09/15/24,2000,SAMPLE,0.41,65.7,0,0,80.6,1.2679,-0.0115,0.009,0.1385,1.254,24.75,7.431,0.5806,-9
51,MBG,RN,24,09/16/24,1230,BOTH,0.41,66.4,0,0,82.1,1.2551,-0.0148,0.0134,0.1427,1.314,22.4,7.262,0.6362,-9
52,MBG,RS,1,09/16/24,2000,SAMPLE,0.36,65.2,0.07,0.04,80,1.4958,0.1282,0.0373,0.1555,1.098,28.57,7.373,0.8887,-9
52,MBG,RS,4,09/17/24,2000,SAMPLE,0.39,66.3,0.03,0,81.6,1.4642,0.1737,0.031,0.1502,1.065,23.24,7.386,0.7596,-9
52,MBG,RS,7,09/18/24,2000,SAMPLE,0.4,66.7,0,0,82.6,1.3877,0.1445,0.0296,0.1453,1.048,19.83,7.338,0.7561,-9
52,MBG,RS,10,09/19/24,2000,SAMPLE,0.4,67,0.03,0.02,83,1.5295,0.1154,0.0264,0.158,1.05,25.62,8.069,0.7875,-9
52,MBG,RS,13,09/20/24,2000,SAMPLE,0.41,67.1,0,0,84.1,1.2689,0.1558,0.0192,0.1567,1.181,17.65,7.902,0.7423,-9
52,MBG,RS,16,09/21/24,2000,SAMPLE,0.42,67.1,0,0.01,83.3,1.3968,0.0591,0.017,0.1533,1.146,22.67,7.737,0.6891,-9
52,MBG,RS,19,09/22/24,2000,SAMPLE,0.43,67.6,0,0.01,84.4,1.3778,0.0256,0.0149,0.1616,1.198,20.96,8.003,0.6499,-9
52,MBG,RS,20,09/23/24,0400,SAMPLE,0.43,67.7,0,0,84.1,1.337,0.0406,0.015,0.1672,1.176,29.48,7.893,0.6655,-9
52,MBG,RS,24,09/23/24,1245,BOTH,0.35,68.4,0,0,85.7,1.4145,0.0165,0.0101,0.1741,1.275,23.94,7.452,0.6357,-9
1,MBG,RB,1,09/23/24,2000,SAMPLE,0.42,65,0.05,0.12,80.7,1.4728,0.2007,0.0441,0.1875,1.262,36.06,-9,-9,-9
1,MBG,RB,4,09/24/24,2000,SAMPLE,0.42,64.7,0.03,0.02,81.1,1.465,0.1817,0.031,0.1661,1.222,27.89,-9,-9,-9
1,MBG,RB,7,09/25/24,2000,SAMPLE,0.45,67.9,0.03,0.02,83.6,1.4178,0.1192,0.0193,0.1597,1.213,20.03,-9,-9,-9
1,MBG,RB,10,09/26/24,2000,SAMPLE,0.42,65.5,0,0,79.1,1.2201,0.0842,0.0158,0.1579,1.201,22.21,-9,-9,-9
1,MBG,RB,11,09/27/24,0400,SAMPLE,0.42,66.1,0,0,76.8,1.3252,0.1095,0.0247,0.1898,1.241,40.31,-9,-9,-9
1,MBG,RB,13,09/27/24,2000,SAMPLE,0.43,65.4,0,0,74.8,0.9581,0.0845,0.0188,0.2406,1.341,72.94,-9,-9,-9
1,MBG,RB,15,09/28/24,1200,SAMPLE,0.43,66.1,0,0,76.4,0.8885,0.0263,0.0124,0.17,1.068,22.73,-9,-9,-9
1,MBG,RB,16,09/28/24,2000,SAMPLE,0.46,74.9,0,0,97.3,0.7133,0.0143,0.0153,0.178,1.152,29.18,-9,-9,-9
1,MBG,RB,18,09/29/24,1200,SAMPLE,0.5,85.8,0,0,115.1,0.5858,0.0055,0.0131,0.1711,1.066,26.3,-9,-9,-9
1,MBG,RB,19,09/29/24,2000,SAMPLE,0.5,84.8,0,0,109,0.5673,0.0126,0.0127,0.1854,1.187,34.18,-9,-9,-9
1,MBG,RB,24,09/30/24,1248,BOTH,0.46,80.7,0,0,97.2,0.6762,0.0035,0.0185,0.1815,1.252,27.83,-9,-9,-9
2,MBG,RL,1,09/30/24,2000,SAMPLE,0.53,78.2,0.02,0.02,94,0.6512,0.2011,0.0434,0.158,1.209,25.22,-9,-9,-9
2,MBG,RL,4,10/01/24,2000,SAMPLE,0.55,72.1,0,0,78.9,0.2012,0.1767,0.0347,0.1523,1.259,19.34,-9,-9,-9
2,MBG,RL,7,10/02/24,2000,SAMPLE,0.54,71.6,0,0,77.8,0.3712,0.1664,0.031,0.1511,1.234,22.32,-9,-9,-9
2,MBG,RL,10,10/03/24,2000,SAMPLE,0.52,68.1,0,0,73.5,0.1928,0.1319,0.0251,0.1603,1.303,21.58,-9,-9,-9
2,MBG,RL,13,10/04/24,2000,SAMPLE,0.52,67.5,0,0,72.8,0.088,0.0804,0.0099,0.1725,1.517,29.8,-9,-9,-9
2,MBG,RL,16,10/05/24,2000,SAMPLE,0.51,67.1,0,0,73.4,0.0764,0.0944,0.004,0.1498,1.477,22.73,-9,-9,-9
2,MBG,RL,19,10/06/24,2000,SAMPLE,0.53,68.8,0,0,76.6,0.0749,0.0344,-0.0005,0.1523,1.512,25.91,-9,-9,-9
2,MBG,RL,24,10/07/24,1300,BOTH,0.57,72.5,0,0,79.6,0.1134,0.0169,-0.0001,0.1481,1.353,25.81,-9,-9,-9
3,MBG,RF,1,10/07/24,2000,SAMPLE,0.47,69.9,0,0,77.5,0.1058,0.2629,0.0188,0.144,1.442,18.75,-9,-9,-9
